Heure,Production_Elec
673,258.0461905174776
674,246.73620754208642
675,238.1049047450774
676,231.2593887336564
677,225.90202837689216
678,221.73519254385332
679,211.6157340921875
680,244.97566747560313
681,315.89461478987266
682,413.43531828878747
683,423.47946728918095
684,388.2728643655363
685,295.93529564668324
686,175.45005268638158
687,148.6363085228872
688,143.40262468899434
689,152.08950790591817
690,147.32740981101662
691,144.6487296326345
692,140.48189379959564
693,128.87427969327314
694,123.81455046744023
695,125.30270612209696
696,134.23164005003738
697,130.0648042169985
698,129.17191082420447
699,125.60033725302831
700,125.60033725302831
701,115.18324767043119
702,110.12351844459829
703,100.5993222547952
704,118.17398567637596
705,205.05024654695083
706,328.4114599992099
707,397.73808881428783
708,379.55564744780247
709,329.7973638229212
710,245.4833199561727
711,123.43100521578415
712,64.90331557439112
713,65.18121767396494
714,63.39543088837685
715,60.41911957906339
716,58.633332793475304
717,60.41911957906339
718,65.18121767396494
719,73.2172582091113
720,83.63434779170844
721,90.77749493406074
722,92.86091285058018
723,92.86091285058018
724,91.37275719592344
725,83.63434779170844
726,69.34805350700378
727,60.06590802821728
728,142.15673509837524
729,245.50496000111968
730,325.8619740314465
731,366.6913237283874
732,361.8539161822135
733,332.96926978524164
734,265.7869416413241
735,163.3388234796894
736,50.394699610027416
737,40.180202675731806
738,38.394415890143726
739,38.394415890143726
740,41.3707271994572
741,52.680710174848365
742,73.81252047097398
743,91.96801945778614
744,102.6827401713146
745,110.42114957552963
746,121.1358702890581
747,129.76717308606717
748,129.4695419551358
749,121.43350141998945
750,110.71878070646098
751,102.98037130224596
752,133.03220651742794
753,196.7343928986412
754,232.7657931121233
755,294.0402590348551
756,398.8872442617087
757,408.59791074261364
758,360.5859558406053
759,195.6603315494716
760,130.08453324835602
761,115.18324767043119
762,113.9927231467058
763,105.06378921876538
764,95.24196189803095
765,92.56328171964883
766,80.36040535146361
767,58.33570166254396
768,54.1688658295051
769,67.56226672141571
770,92.86091285058018
771,130.6600664788612
772,178.28104742787667
773,223.81861046037272
774,258.6414527793403
775,277.6898451589465
776,284.3686199106231
777,269.9353133975318
778,271.251425457718
779,356.2880147833584
780,429.7689637484333
781,470.6341648339313
782,456.8283652971021
783,335.2045715588319
784,209.42115533583853
785,161.0184418338586
786,149.1131965966047
787,174.70947385670053
788,193.46023510537538
789,191.6744483197873
790,161.91133522665262
791,166.07817105969147
792,205.06784921169788
793,230.068864209931
794,236.61674909042065
795,247.9267320658118
796,253.5817235535074
797,252.9864612916447
798,252.68883016071337
799,247.62910093488046
800,293.0215627525792
801,397.2393453426023
802,486.4302548182397
803,522.6570343317077
804,518.8792614380721
805,457.9185490034714
806,356.8977037418524
807,224.65783444684143
808,133.52521694834513
809,115.18324767043119
810,100.5993222547952
811,89.8846015412667
812,82.1461921370517
813,84.52724118450246
814,91.07512606499209
815,101.49221564758923
816,105.36142034969673
817,108.3377316590102
818,117.56429671788196
819,138.39847588307623
820,152.9824012987122
821,170.840269154593
822,148.81556546567336
823,245.24805188742968
824,281.05713042125274
825,345.4407085380745
826,366.05977937192534
827,423.0848866620304
828,435.7879868094484
829,431.33964220267796
830,365.63295403037534
831,272.10846746195483
832,218.10803855276237
833,210.42520956846212
834,203.57969355704117
835,205.9607426044919
836,208.93705391380539
837,201.1986445095904
838,183.34077665370958
839,167.86395784527954
840,146.73214754915392
841,125.60033725302831
842,106.25431374249078
843,88.99170814847267
844,89.28933927940402
845,104.76615808783404
846,118.15955897974466
847,124.11218159837158
848,158.59263238896654
849,266.3747752018501
850,380.10593395920284
851,460.3857275246679
852,478.9105604195259
853,455.10897895390224
854,368.7993423049485
855,274.4661808038902
856,241.97410944718487
857,228.87833968620563
858,199.11522659307096
859,164.59001540503476
860,133.33874665724332
861,118.457190110676
862,119.64771463440138
863,125.60033725302831
864,133.33874665724332
865,136.61268909748816
866,132.74348439538065
867,127.08849290768505
868,119.64771463440138
869,105.95668261155943
870,95.24196189803095
871,87.50355249381593
872,88.9791924654308
873,117.47838259715722
874,188.51739976014028
875,256.9619552048976
876,287.55707893618535
877,247.95771182568492
878,190.00916208895484
879,104.31451673322131
880,32.572683142703845
881,38.692047021075076
882,48.21624321087817
883,55.95465261509318
884,55.95465261509318
885,54.764128091367795
886,46.72808755622143
887,42.56125172318258
888,43.454145115976615
889,43.751776246907966
890,47.02571868715278
891,54.46649696043645
892,65.18121767396494
893,79.46751195866958
894,92.56328171964883
895,101.78984677852058
896,108.43277014164002
897,127.52783393227693
898,136.5590196911628
899,249.20360141630402
900,354.9632090673092
901,316.19754825553025
902,183.42329945329755
903,183.73344626727075
904,182.15025212998418
905,191.0791860579246
906,205.3654803426292
907,215.484938794295
908,213.69915200870693
909,183.04314552277822
910,169.05448236900492
911,172.0307936783184
912,175.3047361185632
913,188.10287474861113
914,194.9483907600321
915,173.51894933297513
916,155.363450346163
917,140.1842626686643
918,128.57664856234177
919,121.43350141998945
920,115.61176867254959
921,126.14362576913408
922,134.6476453691139
923,146.10824724704966
924,147.20733996230305
925,142.77872438689008
926,128.08003145726673
927,102.05162652089469
928,80.36040535146361
929,71.13384029259186
930,72.0267336853859
931,70.53857803072917
932,70.53857803072917
933,66.66937332862166
934,59.228595055338
935,54.1688658295051
936,54.764128091367795
937,63.39543088837685
938,72.32436481631726
939,72.62199594724859
940,76.4912006493561
941,93.75380624337421
942,102.38510904038326
943,102.38510904038326
944,117.3850397750958
945,151.95162003943653
946,184.2213697164828
947,214.63893216555272
948,210.3931802070838
949,195.37712711517156
950,156.03953974704524
951,132.28993202717848
952,120.24297689626408
953,124.11218159837158
954,129.76717308606717
955,131.8505910025866
956,131.55295987165525
957,120.83823915812678
958,100.5993222547952
959,83.33671666077709
960,71.72910255445456
961,63.0977997574455
962,55.95465261509318
963,51.19255452019163
964,49.704398865534905
965,46.72808755622143
966,42.26362059225123
967,39.58494041386911
968,48.68782894986946
969,89.74671367478504
970,140.23836278103173
971,160.28190038437745
972,154.42070957422249
973,147.4801550801717
974,100.9007754129054
975,26.31352038426152
976,0.8928933927940401
977,0.8928933927940401
978,1.7857867855880802
979,4.166835833038854
980,9.226565058871747
981,16.07208107029272
982,24.40575273637043
983,32.73942440244814
984,39.28730928293777
985,43.454145115976615
986,46.43045642529009
987,44.34703850877066
988,39.28730928293777
989,33.63231779524218
990,28.274957438477937
991,22.024703688919654
992,24.278469539341202
993,44.4887484024312
994,72.19538595871963
995,109.44955541032651
996,140.4534711123751
997,175.4019009678035
998,146.46167415091682
999,86.81516276291285
1000,58.930963924406655
1001,69.64568463793513
1002,66.96700445955301
1003,66.07411106675897
1004,68.45516011420975
1005,68.7527912451411
1006,63.693062019308194
1007,54.1688658295051
1008,41.965989461319886
1009,33.63231779524218
1010,28.870219700340634
1011,27.679695176615244
1012,31.54889987872275
1013,36.01336684269295
1014,36.01336684269295
1015,36.01336684269295
1016,41.26317303378549
1017,69.31050645787816
1018,138.32698845898278
1019,209.22790240246317
1020,318.03743515348566
1021,333.184378116585
1022,267.7519853696984
1023,158.92272358731833
1024,67.20905517056958
1025,77.38409404215015
1026,83.03908552984574
1027,85.4201345772965
1028,86.0153968391592
1029,79.16988082773823
1030,63.693062019308194
1031,41.3707271994572
1032,27.97732630754659
1033,22.322334819851005
1034,22.61996595078235
1035,25.001014998233124
1036,26.19153952195851
1037,28.274957438477937
1038,30.06074422406602
1039,29.763113093134674
1040,50.23517169859878
1041,122.59199658233649
1042,169.48873641189167
1043,225.2982878121875
1044,241.7630384960414
1045,230.7398666291081
1046,197.033935043162
1047,114.537922676401
1048,70.53857803072917
1049,95.83722415989365
1050,117.56429671788196
1051,125.60033725302831
1052,124.40981272930293
1053,126.195599514891
1054,121.1358702890581
1055,117.86192784881331
1056,113.69509201577445
1057,114.58798540856849
1058,125.30270612209696
1059,126.195599514891
1060,121.1358702890581
1061,116.07614106322522
1062,113.9927231467058
1063,107.7424693971475
1064,127.97247729159504
1065,227.38149037568587
1066,340.4690197995768
1067,387.4249467232046
1068,350.8054975961754
1069,277.3926447340572
1070,202.7498092854986
1071,118.99156961789771
1072,82.7414543989144
1073,86.31302797009054
1074,81.55092987518901
1075,83.93197892263977
1076,79.76514308960093
1077,70.53857803072917
1078,65.18121767396494
1079,55.061759222299145
1080,48.51387434180952
1081,44.34703850877066
1082,41.965989461319886
1083,38.692047021075076
1084,35.41810458083026
1085,33.03705553337949
1086,32.14416214058544
1087,33.33468666431083
1088,45.50531831809664
1089,88.21188660909758
1090,118.82673937174283
1091,163.41773960511952
1092,181.73107084279192
1093,188.5801935283707
1094,125.02862604970201
1095,56.433451702400134
1096,28.870219700340634
1097,32.73942440244814
1098,33.92994892617353
1099,35.41810458083026
1100,34.82284231896757
1101,28.870219700340634
1102,21.727072557988308
1103,13.988663153773295
1104,7.143147142352321
1105,4.166835833038854
1106,5.35736035676424
1107,7.738409404215014
1108,6.845516011420974
1109,5.35736035676424
1110,4.4644669639702
1111,4.166835833038854
1112,16.82156890885783
1113,56.64686437317514
1114,105.57144169933495
1115,156.59916597337173
1116,189.57533875211027
1117,219.72221244992204
1118,128.3097818382625
1119,60.008631947734116
1120,33.63231779524218
1121,49.10913660367221
1122,59.82385731720069
1123,64.28832428117089
1124,64.88358654303359
1125,69.94331576886647
1126,79.76514308960093
1127,87.50355249381593
1128,86.6106591010219
1129,70.53857803072917
1130,58.33570166254396
1131,51.49018565112298
1132,39.58494041386911
1133,33.63231779524218
1134,32.73942440244814
1135,32.441793271516794
1136,51.552979419353406
1137,119.402272602248
1138,220.5414920520122
1139,306.311446859018
1140,339.04556892674
1141,317.0495032780619
1142,238.70420438713998
1143,121.4820838446096
1144,55.95465261509318
1145,60.71675070999473
1146,64.58595541210224
1147,66.66937332862166
1148,65.47884880489627
1149,61.60964410278877
1150,55.35939035323049
1151,47.918612079946826
1152,40.775464937594506
1153,33.92994892617353
1154,28.274957438477937
1155,21.727072557988308
1156,16.07208107029272
1157,13.393400891910602
1158,12.202876368185215
1159,13.095769760979255
1160,22.27036107409407
1161,60.55192046383988
1162,120.08366433785648
1163,196.4530994779306
1164,262.925397845998
1165,262.032504453204
1166,133.25474355010803
1167,62.1476302841683
1168,22.61996595078235
1169,23.215228212645044
1170,22.917597081713698
1171,21.131810296125614
1172,17.262605594018112
1173,13.393400891910602
1174,11.309982975391176
1175,9.524196189803096
1176,6.250253749558281
1177,3.869204702107507
1178,2.67868017838212
1179,2.381049047450774
1180,3.273942440244814
1181,4.762098094901548
1182,5.654991487695588
1183,7.4407782732836685
1184,17.266212268175938
1185,60.98044146595828
1186,112.84547871287432
1187,142.15503943780686
1188,153.52420950727063
1189,164.11164702376988
1190,138.94919310051867
1191,69.53282813753721
1192,41.3707271994572
1193,52.38307904391702
1194,57.14517713881857
1195,58.03807053161261
1196,52.978341305779715
1197,42.56125172318258
1198,36.310997973624296
1199,30.953637616860057
1200,29.763113093134674
1201,28.572588569409284
1202,26.489170652889857
1203,23.810490474507738
1204,22.917597081713698
1205,22.024703688919654
1206,22.322334819851005
1207,21.131810296125614
1208,30.084079929581378
1209,71.5481499511
1210,135.7900181742612
1211,224.11136996261996
1212,264.69866894854425
1213,233.93680395751218
1214,168.8576227614717
1215,86.20738481800828
1216,42.56125172318258
1217,53.27597243671106
1218,54.46649696043645
1219,48.51387434180952
1220,39.58494041386911
1221,30.953637616860057
1222,24.40575273637043
1223,21.42944142705696
1224,22.024703688919654
1225,25.893908391027164
1226,30.953637616860057
1227,33.03705553337949
1228,30.953637616860057
1229,26.19153952195851
1230,19.643654641468885
1231,13.095769760979255
1232,28.1154295270493
1233,88.26216469428613
1234,152.24225317507324
1235,192.9765643893843
1236,229.29838238548206
1237,259.9096284739695
1238,213.04874003297158
1239,120.40272016071376
1240,65.47884880489627
1241,76.19356951842477
1242,85.12250344636516
1243,92.86091285058018
1244,92.26565058871748
1245,82.44382326798305
1246,63.693062019308194
1247,47.02571868715278
1248,43.15651398504527
1249,38.98967815200642
1250,34.82284231896757
1251,33.92994892617353
1252,35.12047344989891
1253,35.41810458083026
1254,39.28730928293777
1255,42.56125172318258
1256,47.41838830071395
1257,69.9738648226975
1258,101.55331375525125
1259,128.6485666924773
1260,138.97783114076026
1261,121.44983913021021
1262,90.96948291290983
1263,54.08464736934876
1264,39.88257154480046
1265,42.56125172318258
1266,44.34703850877066
1267,46.43045642529009
1268,49.704398865534905
1269,49.406767734603555
1270,44.34703850877066
1271,37.20389136641834
1272,30.953637616860057
1273,25.893908391027164
1274,19.346023510537538
1275,10.119458451665789
1276,2.381049047450774
1277,2.381049047450774
1278,10.417089582597136
1279,25.596277260095814
1280,40.81492300030956
1281,68.1719556799097
1282,118.23147710988015
1283,219.77948853040522
1284,303.36738026410393
1285,248.74474671337566
1286,165.52258221356487
1287,112.16217596367642
1288,117.56429671788196
1289,122.32639481278349
1290,118.457190110676
1291,109.52825618273559
1292,105.06378921876538
1293,102.38510904038326
1294,94.64669963616826
1295,87.80118362474728
1296,86.31302797009054
1297,84.22961005357111
1298,76.78883178028745
1299,69.05042237607245
1300,64.58595541210224
1301,61.60964410278877
1302,63.693062019308194
1303,64.58595541210224
1304,78.74857317393547
1305,232.49871103502295
1306,341.93935743646546
1307,374.93165257240366
1308,321.4314474424441
1309,246.08218889219324
1310,148.05017062292958
1311,95.67769624846501
1312,102.38510904038326
1313,105.95668261155943
1314,105.65905148062808
1315,101.78984677852058
1316,92.26565058871748
1317,67.26463559048436
1318,42.85888285411392
1319,31.54889987872275
1320,26.489170652889857
1321,22.322334819851005
1322,22.024703688919654
1323,33.33468666431083
1324,46.43045642529009
1325,54.764128091367795
1326,65.18121767396494
1327,73.2172582091113
1328,74.40778273283668
1329,79.45138960146987
1330,84.55057689001782
1331,88.06657004127923
1332,90.0944075378839
1333,80.60606273663802
1334,74.74487192648309
1335,92.8053324306654
1336,126.49323064582235
1337,137.80321362121353
1338,134.23164005003738
1339,131.8505910025866
1340,144.0534673707718
1341,146.13688528729125
1342,147.0297786800853
1343,135.42216457376276
1344,128.57664856234177
1345,132.14822213351795
1346,132.14822213351795
1347,132.44585326444928
1348,141.07715606145834
1349,143.4582051089091
1350,145.54162302542855
1351,139.29136927587027
1352,139.033196207654
1353,160.21528458896813
1354,205.71169389818073
1355,265.9229184942164
1356,310.5622857991922
1357,334.00704903981193
1358,315.41220902840786
1359,247.38896123745332
1360,198.51996433120829
1361,194.05549736723808
1362,189.8886615341992
