FR,offshore,430180,0.2713
FR,offshore,430181,0.394
FR,offshore,430182,0.3725
FR,offshore,430183,0.3768
FR,offshore,430184,0.3458
FR,offshore,430185,0.332
FR,offshore,430186,0.3754
FR,offshore,430187,0.4639
FR,offshore,430188,0.4654
FR,offshore,430189,0.4434
FR,offshore,430190,0.3683
FR,offshore,430191,0.2713
FR,offshore,430192,0.3077
FR,offshore,430193,0.3293
FR,offshore,430194,0.35
FR,offshore,430195,0.3797
FR,offshore,430196,0.3626
FR,offshore,430197,0.3306
FR,offshore,430198,0.2726
FR,offshore,430199,0.221
FR,offshore,430200,0.1936
FR,offshore,430201,0.2021
FR,offshore,430202,0.1465
FR,offshore,430203,0.1069
FR,offshore,430204,0.1225
FR,offshore,430205,0.1967
FR,offshore,430206,0.254
FR,offshore,430207,0.423
FR,offshore,430208,0.5663
FR,offshore,430209,0.6838
FR,offshore,430210,0.8257
FR,offshore,430211,0.9154
FR,offshore,430212,0.9355
FR,offshore,430213,0.8949
FR,offshore,430214,0.9138
FR,offshore,430215,0.9708
FR,offshore,430216,0.9278
FR,offshore,430217,0.9178
FR,offshore,430218,0.9622
FR,offshore,430219,0.9819
FR,offshore,430220,0.9899
FR,offshore,430221,0.9907
FR,offshore,430222,0.9855
FR,offshore,430223,0.9748
FR,offshore,430224,0.9562
FR,offshore,430225,0.9258
FR,offshore,430226,0.868
FR,offshore,430227,0.7519
FR,offshore,430228,0.6862
FR,offshore,430229,0.6944
FR,offshore,430230,0.699
FR,offshore,430231,0.6619
FR,offshore,430232,0.6116
FR,offshore,430233,0.583
FR,offshore,430234,0.525
FR,offshore,430235,0.5279
FR,offshore,430236,0.5926
FR,offshore,430237,0.5649
FR,offshore,430238,0.4756
FR,offshore,430239,0.4683
FR,offshore,430240,0.4917
FR,offshore,430241,0.3655
FR,offshore,430242,0.174
FR,offshore,430243,0.0444
FR,offshore,430244,2e-04
FR,offshore,430245,6e-04
FR,offshore,430246,0.0239
FR,offshore,430247,0.0673
FR,offshore,430248,0.125
FR,offshore,430249,0.2043
FR,offshore,430250,0.2528
FR,offshore,430251,0.236
FR,offshore,430252,0.2701
FR,offshore,430253,0.3711
FR,offshore,430254,0.5308
FR,offshore,430255,0.5522
FR,offshore,430256,0.6209
FR,offshore,430257,0.7447
FR,offshore,430258,0.7627
FR,offshore,430259,0.7798
FR,offshore,430260,0.7742
FR,offshore,430261,0.7193
FR,offshore,430262,0.902
FR,offshore,430263,0.9707
FR,offshore,430264,0.9125
FR,offshore,430265,0.7825
FR,offshore,430266,0.7236
FR,offshore,430267,0.7025
FR,offshore,430268,0.6754
FR,offshore,430269,0.7149
FR,offshore,430270,0.7478
FR,offshore,430271,0.7478
FR,offshore,430272,0.7539
FR,offshore,430273,0.8017
FR,offshore,430274,0.7751
FR,offshore,430275,0.7375
FR,offshore,430276,0.6862
FR,offshore,430277,0.6275
FR,offshore,430278,0.5761
FR,offshore,430279,0.5885
FR,offshore,430280,0.594
FR,offshore,430281,0.4888
FR,offshore,430282,0.4332
FR,offshore,430283,0.439
FR,offshore,430284,0.499
FR,offshore,430285,0.4259
FR,offshore,430286,0.3103
FR,offshore,430287,0.2503
FR,offshore,430288,0.2313
FR,offshore,430289,0.1801
FR,offshore,430290,0.0673
FR,offshore,430291,0.0215
FR,offshore,430292,0.079
FR,offshore,430293,0.4114
FR,offshore,430294,0.634
FR,offshore,430295,0.6909
FR,offshore,430296,0.7559
FR,offshore,430297,0.8457
FR,offshore,430298,0.9182
FR,offshore,430299,0.9393
FR,offshore,430300,0.9358
FR,offshore,430301,0.915
FR,offshore,430302,0.8977
FR,offshore,430303,0.8625
FR,offshore,430304,0.7879
FR,offshore,430305,0.7897
FR,offshore,430306,0.8868
FR,offshore,430307,0.8858
FR,offshore,430308,0.8777
FR,offshore,430309,0.8749
FR,offshore,430310,0.8686
FR,offshore,430311,0.8517
FR,offshore,430312,0.8234
FR,offshore,430313,0.7488
FR,offshore,430314,0.6656
FR,offshore,430315,0.6932
FR,offshore,430316,0.7047
FR,offshore,430317,0.6921
FR,offshore,430318,0.685
FR,offshore,430319,0.728
FR,offshore,430320,0.7549
FR,offshore,430321,0.7789
FR,offshore,430322,0.7627
FR,offshore,430323,0.7447
FR,offshore,430324,0.7215
FR,offshore,430325,0.6766
FR,offshore,430326,0.6102
FR,offshore,430327,0.5106
FR,offshore,430328,0.2815
FR,offshore,430329,0.0691
FR,offshore,430330,0.091
FR,offshore,430331,0.0835
FR,offshore,430332,0.0923
FR,offshore,430333,0.079
FR,offshore,430334,0.0425
FR,offshore,430335,0.0319
FR,offshore,430336,0.0588
FR,offshore,430337,0.0896
FR,offshore,430338,0.0842
FR,offshore,430339,0.0875
FR,offshore,430340,0.1883
FR,offshore,430341,0.3768
FR,offshore,430342,0.6049
FR,offshore,430343,0.7468
FR,offshore,430344,0.7427
FR,offshore,430345,0.6979
FR,offshore,430346,0.7104
FR,offshore,430347,0.7598
FR,offshore,430348,0.8026
FR,offshore,430349,0.8331
FR,offshore,430350,0.8766
FR,offshore,430351,0.8878
FR,offshore,430352,0.8821
FR,offshore,430353,0.881
FR,offshore,430354,0.8847
FR,offshore,430355,0.8743
FR,offshore,430356,0.9051
FR,offshore,430357,0.9221
FR,offshore,430358,0.8868
FR,offshore,430359,0.8451
FR,offshore,430360,0.7396
FR,offshore,430361,0.3669
FR,offshore,430362,0.1122
FR,offshore,430363,0.0829
FR,offshore,430364,0.093
FR,offshore,430365,0.1009
FR,offshore,430366,0.1039
FR,offshore,430367,0.113
FR,offshore,430368,0.1114
FR,offshore,430369,0.1474
FR,offshore,430370,0.1681
FR,offshore,430371,0.1925
FR,offshore,430372,0.1873
FR,offshore,430373,0.174
FR,offshore,430374,0.1585
FR,offshore,430375,0.1511
FR,offshore,430376,0.1242
FR,offshore,430377,0.093
FR,offshore,430378,0.0796
FR,offshore,430379,0.0571
FR,offshore,430380,0.0478
FR,offshore,430381,0.0478
FR,offshore,430382,0.0561
FR,offshore,430383,0.0842
FR,offshore,430384,0.152
FR,offshore,430385,0.229
FR,offshore,430386,0.3252
FR,offshore,430387,0.4581
FR,offshore,430388,0.5437
FR,offshore,430389,0.5816
FR,offshore,430390,0.5899
FR,offshore,430391,0.6089
FR,offshore,430392,0.6582
FR,offshore,430393,0.6754
FR,offshore,430394,0.6644
